real_name,pname:wel_inst:0_ptype:gr_usecol:3_pstyle:d_idx0:84_idx1:0_idx2:1799,pname:wel_inst:0_ptype:gr_usecol:3_pstyle:d_idx0:69_idx1:0_idx2:1799,pname:wel_inst:0_ptype:gr_usecol:3_pstyle:d_idx0:54_idx1:0_idx2:1799,pname:wel_inst:0_ptype:gr_usecol:3_pstyle:d_idx0:39_idx1:0_idx2:1799,pname:wel_inst:0_ptype:gr_usecol:3_pstyle:d_idx0:84_idx1:0_idx2:1249,pname:wel_inst:0_ptype:gr_usecol:3_pstyle:d_idx0:69_idx1:0_idx2:1249,pname:wel_inst:0_ptype:gr_usecol:3_pstyle:d_idx0:54_idx1:0_idx2:1249,pname:wel_inst:0_ptype:gr_usecol:3_pstyle:d_idx0:39_idx1:0_idx2:1249,ar_rate_1,ar_rate_2,real_name,mean_conc,salinity,total_pump_rate,ar_rate_total,wetland_dd,ar_rate_t,pf_salinity,pf_wetland_dd,mean_conc_sd,salinity_sd,ar_rate_total_sd,wetland_dd_sd
gen=896_member=29568_pso,-4.75,-4.75,-4.75,-4.75,-4.75,-0.00307436,0.0,-4.75,0.00565251,6.35138,gen=896_member=29568_pso,0.616034,0.616034,28.5031,6.35703,5.83374,6.35703,1,0,0,0,0,0
gen=897_member=29608_pso,-4.75,-4.75,-4.75,-4.75,-4.75,-4.51192e-05,0.0,-4.75,0.0341888,7.0,gen=897_member=29608_pso,0.0519651,0.0519651,28.5,7.03419,5.55027,7.03419,1,1,0,0,0,0
gen=897_member=29613_pso,-4.75,-4.75,-4.75,-4.75,-4.75,0.0,0.0,-4.75,0.0,6.52359,gen=897_member=29613_pso,0.427953,0.427953,28.5,6.52359,5.76467,6.52359,1,0,0,0,0,0
gen=897_member=29619_pso,-4.75,-4.75,-4.75,-4.75,-4.75,0.0,0.0,-4.75,0.0,6.28842,gen=897_member=29619_pso,0.692252,0.692252,28.5,6.28842,5.86031,6.28842,1,0,0,0,0,0
gen=897_member=29621_pso,-4.75,-4.75,-4.75,-4.75,-4.75,0.0,0.0,-4.75,0.0,6.754,gen=897_member=29621_pso,0.213492,0.213492,28.5,6.754,5.66858,6.754,1,1,0,0,0,0
gen=897_member=29627_pso,-4.75,-4.75,-4.75,-4.75,-4.75,-0.00284422,0.0,-4.75,0.36246,6.85894,gen=897_member=29627_pso,0.0205321,0.0205321,28.5028,7.2214,5.4696,7.2214,1,1,0,0,0,0
gen=897_member=29646_pso,-4.75,-4.75,-4.75,-4.75,-4.75,-0.00407516,0.0,-4.75,0.0,6.9157,gen=897_member=29646_pso,0.104895,0.104895,28.5041,6.9157,5.60234,6.9157,1,1,0,0,0,0
gen=897_member=29658_pso,-4.75,-4.75,-4.75,-4.75,-4.75,0.0,0.0,-4.75,0.0,6.20426,gen=897_member=29658_pso,0.794732,0.794732,28.5,6.20426,5.8939,6.20426,1,0,0,0,0,0
gen=897_member=29662_pso,-4.75,-4.75,-4.75,-4.75,-4.75,-0.000278682,0.0,-4.75,0.181629,6.02945,gen=897_member=29662_pso,0.813855,0.813855,28.5003,6.21108,5.88564,6.21108,1,0,0,0,0,0
gen=897_member=29664_pso,-4.75,-4.75,-4.75,-4.75,-4.75,-0.00262446,0.0,-4.75,0.0,6.52037,gen=897_member=29664_pso,0.43416,0.43416,28.5026,6.52037,5.76716,6.52037,1,0,0,0,0,0
gen=897_member=29670_pso,-4.75,-4.75,-4.75,-4.75,-4.75,0.0,0.0,-4.75,0.0583283,6.37784,gen=897_member=29670_pso,0.53244,0.53244,28.5,6.43617,5.79868,6.43617,1,0,0,0,0,0
gen=897_member=29677_pso,-4.75,-4.75,-4.75,-4.75,-4.75,0.0,0.0,-4.75,0.0,6.32079,gen=897_member=29677_pso,0.653823,0.653823,28.5,6.32079,5.84726,6.32079,1,0,0,0,0,0
gen=897_member=29681_pso,-4.75,-4.75,-4.75,-4.75,-4.75,0.0,0.0,-4.75,0.0,6.84878,gen=897_member=29681_pso,0.143372,0.143372,28.5,6.84878,5.62894,6.84878,1,1,0,0,0,0
gen=898_member=29700_pso,-4.75,-4.75,-4.75,-4.75,-4.75,-0.000281233,0.0,-4.75,0.670722,7.0,gen=898_member=29700_pso,5.75886e-07,5.75886e-07,28.5003,7.67072,5.23838,7.67072,1,1,0,0,0,0
gen=898_member=29732_pso,-4.75,-4.75,-4.75,-4.75,-4.75,-0.000336806,0.0,-4.75,0.850517,7.0,gen=898_member=29732_pso,8.50455e-09,8.50455e-09,28.5003,7.85052,5.19198,7.85052,1,1,0,0,0,0
gen=898_member=29743_pso,-4.75,-4.75,-4.75,-4.75,-4.75,-0.0157302,0.0,-4.75,0.0,6.24965,gen=898_member=29743_pso,0.75797,0.75797,28.5157,6.24965,5.88202,6.24965,1,0,0,0,0,0
gen=898_member=29758_pso,-4.75,-4.75,-4.75,-4.75,-4.75,0.0,0.0,-4.75,0.0707888,6.17406,gen=898_member=29758_pso,0.756365,0.756365,28.5,6.24485,5.87563,6.24485,1,0,0,0,0,0
gen=898_member=29760_pso,-4.75,-4.75,-4.75,-4.75,-4.75,-0.00322453,0.0,-4.75,0.0,6.83426,gen=898_member=29760_pso,0.155526,0.155526,28.5032,6.83426,5.63639,6.83426,1,1,0,0,0,0
gen=898_member=29771_pso,-4.75,-4.75,-4.75,-4.75,-4.75,-0.00026286,0.0,-4.75,0.0749378,7.0,gen=898_member=29771_pso,0.0415978,0.0415978,28.5003,7.07494,5.53252,7.07494,1,1,0,0,0,0
gen=898_member=29772_pso,-4.75,-4.75,-4.75,-4.75,-4.75,0.0,0.0,-4.75,0.0,6.90388,gen=898_member=29772_pso,0.109195,0.109195,28.5,6.90388,5.6055,6.90388,1,1,0,0,0,0
gen=898_member=29778_pso,-4.75,-4.75,-4.75,-4.75,-4.75,-0.00265484,0.0,-4.75,0.00274195,6.76761,gen=898_member=29778_pso,0.203021,0.203021,28.5027,6.77035,5.66291,6.77035,1,1,0,0,0,0
gen=898_member=29780_pso,-4.75,-4.75,-4.75,-4.75,-4.75,-0.000124364,0.0,-4.75,0.113781,7.0,gen=898_member=29780_pso,0.0328515,0.0328515,28.5001,7.11378,5.51568,7.11378,1,1,0,0,0,0
gen=898_member=29784_pso,-4.75,-4.75,-4.75,-4.75,-4.75,-0.00774597,0.0,-4.75,0.0,6.21038,gen=898_member=29784_pso,0.796409,0.796409,28.5077,6.21038,5.89436,6.21038,1,0,0,0,0,0
gen=898_member=29789_pso,-4.75,-4.75,-4.75,-4.75,-4.75,-0.000356272,0.0,-4.75,0.12225,7.0,gen=898_member=29789_pso,0.0311421,0.0311421,28.5004,7.12225,5.51227,7.12225,1,1,0,0,0,0
gen=898_member=29792_pso,-4.75,-4.75,-4.75,-4.75,-4.75,0.0,0.0,-4.75,0.0,6.11098,gen=898_member=29792_pso,0.911887,0.911887,28.5,6.11098,5.93052,6.11098,1,0,0,0,0,0
gen=899_member=29804_pso,-4.75,-4.75,-4.75,-4.75,-4.75,-0.000517391,0.0,-4.75,0.731267,7.0,gen=899_member=29804_pso,1.47554e-07,1.47554e-07,28.5005,7.73127,5.22223,7.73127,1,1,0,0,0,0
gen=899_member=29806_pso,-4.75,-4.75,-4.75,-4.75,-4.75,0.0,0.0,-4.75,0.77806,6.999,gen=899_member=29806_pso,5.15102e-08,5.15102e-08,28.5,7.77706,5.21035,7.77706,1,1,0,0,0,0
gen=899_member=29818_pso,-4.75,-4.75,-4.75,-4.75,-4.75,-0.000430838,0.0,-4.75,0.85517,7.0,gen=899_member=29818_pso,8.22189e-09,8.22189e-09,28.5004,7.85517,5.19087,7.85517,1,1,0,0,0,0
gen=899_member=29820_pso,-4.75,-4.75,-4.75,-4.75,-4.75,-0.00189975,0.0,-4.75,0.0,6.95168,gen=899_member=29820_pso,0.0846767,0.0846767,28.5019,6.95168,5.58623,6.95168,1,1,0,0,0,0
gen=899_member=29822_pso,-4.75,-4.75,-4.75,-4.75,-4.75,0.0,0.0,-4.75,0.353526,7.0,gen=899_member=29822_pso,0.000227788,0.000227788,28.5,7.35353,5.34099,7.35353,1,1,0,0,0,0
gen=899_member=29823_pso,-4.75,-4.75,-4.75,-4.75,-4.75,0.0,0.0,-4.75,0.868981,6.85976,gen=899_member=29823_pso,2.64698e-07,2.64698e-07,28.5,7.72874,5.22234,7.72874,1,1,0,0,0,0
gen=899_member=29828_pso,-4.75,-4.75,-4.75,-4.75,-4.75,-0.00350207,0.0,-4.75,0.110811,6.79214,gen=899_member=29828_pso,0.127178,0.127178,28.5035,6.90295,5.60538,6.90295,1,1,0,0,0,0
gen=899_member=29835_pso,-4.75,-4.75,-4.75,-4.75,-4.75,0.0,0.0,-4.75,0.866074,6.60795,gen=899_member=29835_pso,0.00278205,0.00278205,28.5,7.47402,5.36674,7.47402,1,1,0,0,0,0
gen=899_member=29840_pso,-4.75,-4.75,-4.75,-4.75,-4.75,0.0,0.0,-4.75,0.0,6.93658,gen=899_member=29840_pso,0.0914683,0.0914683,28.5,6.93658,5.59194,6.93658,1,1,0,0,0,0
gen=899_member=29855_pso,-4.75,-4.75,-4.75,-4.75,-4.75,0.0,0.0,-4.75,0.766603,6.97136,gen=899_member=29855_pso,1.39512e-07,1.39512e-07,28.5,7.73796,5.22027,7.73796,1,1,0,0,0,0
gen=899_member=29859_pso,-4.75,-4.75,-4.75,-4.75,-4.75,-1.2374e-05,0.0,-4.75,0.380028,7.0,gen=899_member=29859_pso,0.00014981,0.00014981,28.5,7.38003,5.33133,7.38003,1,1,0,0,0,0
gen=899_member=29864_pso,-4.75,-4.75,-4.75,-4.75,-4.75,0.0,0.0,-4.75,0.547542,7.0,gen=899_member=29864_pso,7.84792e-06,7.84792e-06,28.5,7.54754,5.27452,7.54754,1,1,0,0,0,0
gen=899_member=29872_pso,-4.75,-4.75,-4.75,-4.75,-4.75,-0.000584127,0.0,-4.75,0.0,6.98578,gen=899_member=29872_pso,0.0683369,0.0683369,28.5006,6.98578,5.57154,6.98578,1,1,0,0,0,0
gen=899_member=29887_pso,-4.75,-4.75,-4.75,-4.75,-4.75,0.0,0.0,-4.75,0.298804,7.0,gen=899_member=29887_pso,0.00722187,0.00722187,28.5,7.2988,5.43768,7.2988,1,1,0,0,0,0
gen=899_member=29892_pso,-4.75,-4.75,-4.75,-4.75,-4.75,0.0,0.0,-4.75,0.171727,7.0,gen=899_member=29892_pso,0.0221733,0.0221733,28.5,7.17173,5.49109,7.17173,1,1,0,0,0,0
gen=900_member=29904_pso,-4.75,-4.75,-4.75,-4.75,-4.75,-0.00444278,0.0,-4.75,0.941163,6.72956,gen=900_member=29904_pso,1.62271e-06,1.62271e-06,28.5044,7.67072,5.23858,7.67072,1,1,0,0,0,0
gen=900_member=29907_pso,-4.75,-4.75,-4.75,-4.75,-4.75,0.0,0.0,-4.75,0.040263,6.33446,gen=900_member=29907_pso,0.59895,0.59895,28.5,6.37472,5.8244,6.37472,1,0,0,0,0,0
gen=900_member=29915_pso,-4.75,-4.75,-4.75,-4.75,-4.75,0.0,0.0,-4.75,0.909568,7.0,gen=900_member=29915_pso,1.99912e-09,1.99912e-09,28.5,7.90957,5.17738,7.90957,1,1,0,0,0,0
gen=900_member=29916_pso,-4.75,-4.75,-4.75,-4.75,-4.75,-0.00283348,0.0,-4.75,0.568258,6.80767,gen=900_member=29916_pso,0.0054922,0.0054922,28.5028,7.37593,5.40657,7.37593,1,1,0,0,0,0
gen=900_member=29919_pso,-4.75,-4.75,-4.75,-4.75,-4.75,0.0,0.0,-4.75,0.180604,7.0,gen=900_member=29919_pso,0.0207887,0.0207887,28.5,7.1806,5.48738,7.1806,1,1,0,0,0,0
gen=900_member=29930_pso,-4.75,-4.75,-4.75,-4.75,-4.75,0.0,0.0,-4.75,0.155722,7.0,gen=900_member=29930_pso,0.0248038,0.0248038,28.5,7.15572,5.49784,7.15572,1,1,0,0,0,0
gen=900_member=29934_pso,-4.75,-4.75,-4.75,-4.75,-4.75,0.0,0.0,-4.75,0.935022,6.35607,gen=900_member=29934_pso,0.0255665,0.0255665,28.5,7.29109,5.43547,7.29109,1,1,0,0,0,0
gen=900_member=29940_pso,-4.75,-4.75,-4.75,-4.75,-4.75,0.0,0.0,-4.75,0.0,6.97901,gen=900_member=29940_pso,0.0709568,0.0709568,28.5,6.97901,5.57403,6.97901,1,1,0,0,0,0
gen=900_member=29949_pso,-4.75,-4.75,-4.75,-4.75,-4.75,0.0,0.0,-4.75,0.0,6.63635,gen=900_member=29949_pso,0.323407,0.323407,28.5,6.63635,5.71857,6.63635,1,0,0,0,0,0
gen=900_member=29952_pso,-4.75,-4.75,-4.75,-4.75,-4.75,0.0,0.0,-4.75,0.0859629,6.90733,gen=900_member=29952_pso,0.0735922,0.0735922,28.5,6.99329,5.56656,6.99329,1,1,0,0,0,0
gen=900_member=29953_pso,-4.75,-4.75,-4.75,-4.75,-4.75,0.0,0.0,-4.75,0.884859,7.0,gen=900_member=29953_pso,3.72588e-09,3.72588e-09,28.5,7.88486,5.18343,7.88486,1,1,0,0,0,0
gen=900_member=29954_pso,-4.75,-4.75,-4.75,-4.75,-4.75,0.0,0.0,-4.75,0.287417,6.99658,gen=900_member=29954_pso,0.0085675,0.0085675,28.5,7.284,5.44378,7.284,1,1,0,0,0,0
gen=900_member=29955_pso,-4.75,-4.75,-4.75,-4.75,-4.75,0.0,0.0,-4.75,0.931509,7.0,gen=900_member=29955_pso,1.04942e-09,1.04942e-09,28.5,7.93151,5.17198,7.93151,1,1,0,0,0,0
gen=900_member=29956_pso,-4.75,-4.75,-4.75,-4.75,-4.75,-0.00111606,0.0,-4.75,1.29186,6.49388,gen=900_member=29956_pso,2.86395e-07,2.86395e-07,28.5011,7.78574,5.20679,7.78574,1,1,0,0,0,0
gen=900_member=29960_pso,-4.75,-4.75,-4.75,-4.75,-4.75,-0.00145104,0.0,-4.75,0.582319,7.0,gen=900_member=29960_pso,4.15291e-06,4.15291e-06,28.5015,7.58232,5.2642,7.58232,1,1,0,0,0,0
gen=900_member=29961_pso,-4.75,-4.75,-4.75,-4.75,-4.75,-0.00404748,0.0,-4.75,0.0,6.53563,gen=900_member=29961_pso,0.419552,0.419552,28.504,6.53563,5.76128,6.53563,1,0,0,0,0,0
gen=900_member=29964_pso,-4.75,-4.75,-4.75,-4.75,-4.75,0.0,0.0,-4.75,0.0,6.57608,gen=900_member=29964_pso,0.374277,0.374277,28.5,6.57608,5.74291,6.57608,1,0,0,0,0,0
gen=900_member=29965_pso,-4.75,-4.75,-4.75,-4.75,-4.75,-0.000252073,0.0,-4.75,0.123473,7.0,gen=900_member=29965_pso,0.0308889,0.0308889,28.5003,7.12347,5.51166,7.12347,1,1,0,0,0,0
gen=900_member=29970_pso,-4.75,-4.75,-4.75,-4.75,-4.75,0.0,0.0,-4.75,0.0,6.70414,gen=900_member=29970_pso,0.254932,0.254932,28.5,6.70414,5.6896,6.70414,1,0,0,0,0,0
gen=900_member=29972_pso,-4.75,-4.75,-4.75,-4.75,-4.75,-0.00317396,0.0,-4.75,0.0,6.41149,gen=900_member=29972_pso,0.552853,0.552853,28.5032,6.41149,5.81174,6.41149,1,0,0,0,0,0
gen=900_member=29988_pso,-4.75,-4.75,-4.75,-4.75,-4.75,0.0,0.0,-4.75,0.0,6.77437,gen=900_member=29988_pso,0.197365,0.197365,28.5,6.77437,5.66021,6.77437,1,1,0,0,0,0
gen=900_member=29992_pso,-4.75,-4.75,-4.75,-4.75,-4.75,0.0,0.0,-4.75,0.492757,7.0,gen=900_member=29992_pso,2.46155e-05,2.46155e-05,28.5,7.49276,5.2924,7.49276,1,1,0,0,0,0
gen=900_member=29994_pso,-4.75,-4.75,-4.75,-4.75,-4.75,-0.00034529,0.0,-4.75,0.274417,6.94602,gen=900_member=29994_pso,0.0170663,0.0170663,28.5003,7.22044,5.46997,7.22044,1,1,0,0,0,0
gen=900_member=29999_pso,-4.75,-4.75,-4.75,-4.75,-4.75,-0.00146491,0.0,-4.75,0.0,6.33405,gen=900_member=29999_pso,0.639877,0.639877,28.5015,6.33405,5.84234,6.33405,1,0,0,0,0,0
gen=919_member=1872_pso,-4.75,-4.75,-4.75,-4.75,-4.75,0.0,0.0,-4.75,0.0,6.67686,gen=919_member=1872_pso,0.279147,0.279147,28.5,6.67686,5.70103,6.67686,1,0,0,0,0,0
gen=1046_member=14548_pso,-4.75,-4.75,-4.75,-4.75,-4.75,0.0,0.0,-4.75,0.0,6.67667,gen=1046_member=14548_pso,0.279247,0.279247,28.5,6.67667,5.70104,6.67667,1,0,0,0,0,0
gen=1148_member=24782_pso,-4.75,-4.75,-4.75,-4.75,-4.75,0.0,0.0,-4.75,0.0,6.71837,gen=1148_member=24782_pso,0.2429,0.2429,28.5,6.71837,5.68359,6.71837,1,0,0,0,0,0
gen=1151_member=25054_pso,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.0,-4.75,0.366012,6.38001,gen=1151_member=25054_pso,0.292367,0.292367,28.5,6.74602,5.66392,6.74602,1,1,0,0,0,0
gen=1160_member=25952_pso,-4.75,-4.75,-4.75,-4.75,-4.75,0.0,0.0,-4.75,0.0,6.68764,gen=1160_member=25952_pso,0.271223,0.271223,28.5,6.68764,5.69663,6.68764,1,0,0,0,0,0
gen=1165_member=26434_pso,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.0,-4.75,0.392005,6.36388,gen=1165_member=26434_pso,0.279802,0.279802,28.5,6.75589,5.65837,6.75589,1,1,0,0,0,0
gen=1170_member=26938_pso,-4.75,-4.75,-4.75,-0.722789,-4.75,-4.32504,0.0,-4.75,1.06651,6.90127,gen=1170_member=26938_pso,0.000102623,0.000102623,28.7978,7.96778,5.29705,7.96778,1,1,0,0,0,0
gen=1171_member=27066_pso,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.0,-4.75,0.373788,6.39786,gen=1171_member=27066_pso,0.264193,0.264193,28.5,6.77165,5.65227,6.77165,1,1,0,0,0,0
gen=1174_member=27325_pso,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.0,-4.75,0.449536,6.32919,gen=1174_member=27325_pso,0.268327,0.268327,28.5,6.77873,5.64745,6.77873,1,1,0,0,0,0
gen=1178_member=27740_pso,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.0,-4.75,1.98008,6.00908,gen=1178_member=27740_pso,1.35168e-06,1.35168e-06,28.5,7.98916,5.20313,7.98916,1,1,0,0,0,0
gen=1183_member=28247_pso,-4.75,-4.75,-4.75,-4.75,-4.75,0.0,0.0,-4.75,0.0,6.69839,gen=1183_member=28247_pso,0.259853,0.259853,28.5,6.69839,5.69204,6.69839,1,0,0,0,0,0
gen=1184_member=28356_pso,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.0,-4.75,1.18932,6.71169,gen=1184_member=28356_pso,7.56207e-07,7.56207e-07,28.5,7.90101,5.22823,7.90101,1,1,0,0,0,0
gen=1184_member=28389_pso,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.0,-4.75,0.342734,6.93619,gen=1184_member=28389_pso,0.00851815,0.00851815,28.5,7.27892,5.44581,7.27892,1,1,0,0,0,0
gen=1185_member=28427_pso,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.0,-4.75,0.0386749,6.80814,gen=1185_member=28427_pso,0.156597,0.156597,28.5,6.84681,5.62881,6.84681,1,1,0,0,0,0
gen=1186_member=28505_pso,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.0,-4.75,0.898885,7.0,gen=1186_member=28505_pso,1.78222e-07,1.78222e-07,28.5,7.89888,5.22976,7.89888,1,1,0,0,0,0
gen=1189_member=28861_pso,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.0,-4.75,0.646425,6.40825,gen=1189_member=28861_pso,0.100067,0.100067,28.5,7.05467,5.53149,7.05467,1,1,0,0,0,0
gen=1190_member=28905_pso,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.0,-4.75,0.700476,6.79826,gen=1190_member=28905_pso,0.00088998,0.00088998,28.5,7.49874,5.35864,7.49874,1,1,0,0,0,0
gen=1191_member=29030_pso,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.0,-4.75,0.0485338,6.77564,gen=1191_member=29030_pso,0.17462,0.17462,28.5,6.82417,5.63796,6.82417,1,1,0,0,0,0
gen=1191_member=29053_pso,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.0,-4.75,0.852853,6.7206,gen=1191_member=29053_pso,0.000377855,0.000377855,28.5,7.57345,5.33076,7.57345,1,1,0,0,0,0
gen=1191_member=29056_pso,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.0,-4.75,0.615374,6.57027,gen=1191_member=29056_pso,0.0407595,0.0407595,28.5,7.18564,5.47959,7.18564,1,1,0,0,0,0
gen=1191_member=29057_pso,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.0,-4.75,0.351766,7.0,gen=1191_member=29057_pso,0.00303775,0.00303775,28.5,7.35177,5.41696,7.35177,1,1,0,0,0,0
gen=1192_member=29124_pso,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.0,-4.75,0.503612,6.36978,gen=1192_member=29124_pso,0.201118,0.201118,28.5,6.87339,5.6076,6.87339,1,1,0,0,0,0
gen=1192_member=29140_pso,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.0,-4.75,0.413922,6.77157,gen=1192_member=29140_pso,0.0289612,0.0289612,28.5,7.18549,5.48228,7.18549,1,1,0,0,0,0
gen=1192_member=29179_pso,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.0,-4.75,0.753587,6.68424,gen=1192_member=29179_pso,0.00293272,0.00293272,28.5,7.43783,5.38095,7.43783,1,1,0,0,0,0
gen=1193_member=29228_pso,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.0,-4.75,0.0,6.85086,gen=1193_member=29228_pso,0.147535,0.147535,28.5,6.85086,5.62783,6.85086,1,1,0,0,0,0
gen=1194_member=29309_pso,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.0,-4.75,0.927399,6.92064,gen=1194_member=29309_pso,8.6639e-07,8.6639e-07,28.5,7.84804,5.2434,7.84804,1,1,0,0,0,0
gen=1194_member=29318_pso,-4.75,-4.75,-4.75,-4.75,-4.75,0.0,0.0,-4.75,0.0,6.68693,gen=1194_member=29318_pso,0.26992,0.26992,28.5,6.68693,5.69676,6.68693,1,0,0,0,0,0
gen=1194_member=29324_pso,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.0,-4.75,0.440849,6.83648,gen=1194_member=29324_pso,0.0114655,0.0114655,28.5,7.27733,5.44525,7.27733,1,1,0,0,0,0
gen=1194_member=29331_pso,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.0,-4.75,0.469493,7.0,gen=1194_member=29331_pso,0.000617763,0.000617763,28.5,7.46949,5.37088,7.46949,1,1,0,0,0,0
gen=1194_member=29365_pso,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.0,-4.75,0.422359,6.72756,gen=1194_member=29365_pso,0.040229,0.040229,28.5,7.14992,5.49638,7.14992,1,1,0,0,0,0
gen=1194_member=29383_pso,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.0,-4.75,0.574495,7.0,gen=1194_member=29383_pso,0.000116672,0.000116672,28.5,7.57449,5.33189,7.57449,1,1,0,0,0,0
gen=1194_member=29394_pso,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.0,-4.75,1.74463,6.24563,gen=1194_member=29394_pso,6.3378e-07,6.3378e-07,28.5,7.99026,5.20359,7.99026,1,1,0,0,0,0
gen=1195_member=29416_pso,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.0,-4.75,0.538402,7.0,gen=1195_member=29416_pso,0.00021268,0.00021268,28.5,7.5384,5.34482,7.5384,1,1,0,0,0,0
gen=1195_member=29441_pso,-4.75,-4.75,-4.75,-4.75,-4.75,0.0,0.0,-4.75,0.0,6.74133,gen=1195_member=29441_pso,0.224377,0.224377,28.5,6.74133,5.67401,6.74133,1,1,0,0,0,0
gen=1195_member=29452_pso,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.0,-4.75,0.858655,6.18908,gen=1195_member=29452_pso,0.121555,0.121555,28.5,7.04773,5.53065,7.04773,1,1,0,0,0,0
gen=1195_member=29457_pso,-4.75,-4.75,-4.75,-4.75,-4.75,0.0,0.0,-4.75,0.0,6.73974,gen=1195_member=29457_pso,0.22492,0.22492,28.5,6.73974,5.67473,6.73974,1,1,0,0,0,0
gen=1195_member=29463_pso,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.0,-4.75,0.0,6.90482,gen=1195_member=29463_pso,0.11208,0.11208,28.5,6.90482,5.60527,6.90482,1,1,0,0,0,0
gen=1195_member=29489_pso,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.0,-4.75,0.320251,6.76638,gen=1195_member=29489_pso,0.0559375,0.0559375,28.5,7.08663,5.52373,7.08663,1,1,0,0,0,0
gen=1195_member=29494_pso,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.0,-4.75,0.925788,6.50862,gen=1195_member=29494_pso,0.00482092,0.00482092,28.5,7.43441,5.38101,7.43441,1,1,0,0,0,0
gen=1196_member=29500_pso,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.0,-4.75,0.805231,6.82105,gen=1196_member=29500_pso,0.000106772,0.000106772,28.5,7.62628,5.31269,7.62628,1,1,0,0,0,0
gen=1196_member=29516_pso,-4.75,-4.75,-4.75,-4.75,-4.75,0.0,0.0,-4.75,0.0,6.71074,gen=1196_member=29516_pso,0.249307,0.249307,28.5,6.71074,5.68694,6.71074,1,0,0,0,0,0
gen=1196_member=29541_pso,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.0,-4.75,1.22089,6.77207,gen=1196_member=29541_pso,6.69075e-08,6.69075e-08,28.5,7.99296,5.20467,7.99296,1,1,0,0,0,0
gen=1196_member=29567_pso,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.0,-4.75,0.318417,6.85897,gen=1196_member=29567_pso,0.0256763,0.0256763,28.5,7.17739,5.48693,7.17739,1,1,0,0,0,0
gen=1196_member=29597_pso,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.0,-4.75,0.886482,6.43469,gen=1196_member=29597_pso,0.017842,0.017842,28.5,7.32117,5.42387,7.32117,1,1,0,0,0,0
gen=1197_member=29613_pso,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.0,-4.75,0.0,6.96396,gen=1197_member=29613_pso,0.0784007,0.0784007,28.5,6.96396,5.58026,6.96396,1,1,0,0,0,0
gen=1197_member=29617_pso,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.0,-4.75,0.879107,6.20222,gen=1197_member=29617_pso,0.104665,0.104665,28.5,7.08133,5.517,7.08133,1,1,0,0,0,0
gen=1197_member=29629_pso,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.0,-4.75,0.360882,6.88183,gen=1197_member=29629_pso,0.0140518,0.0140518,28.5,7.24271,5.46005,7.24271,1,1,0,0,0,0
gen=1197_member=29636_pso,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.0,-4.75,0.870706,7.0,gen=1197_member=29636_pso,3.1858e-07,3.1858e-07,28.5,7.87071,5.23728,7.87071,1,1,0,0,0,0
gen=1197_member=29659_pso,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.0,-4.75,0.735087,7.0,gen=1197_member=29659_pso,6.01487e-06,6.01487e-06,28.5,7.73509,5.27724,7.73509,1,1,0,0,0,0
